disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
2402,,,,,2505601.52,13605.67,,2023-10-09T00:00:00.000Z,,,17dd9786a58b9019cc533f6ba87600a41f6f5320,2023-10-09T04:03:28.911Z,ecb8222e-8e85-46aa-bc15-44f464ca62b8
2403,,,,,314629.34,9635.97,170437.5,2023-10-09T00:00:00.000Z,,,0c3ca62ffc96e6d66db64097079c80138691884b,2023-10-09T04:03:28.911Z,b1795841-f23e-4b06-a973-c5922c11a89e
2404,,,,,298474.23,233499.75,,2023-10-09T00:00:00.000Z,,,ed8feb9e5a9fb2c2d0176893dbe6a8100715e6f6,2023-10-09T04:03:28.911Z,eb0cf275-b905-435d-ab5e-03c742ae7565
2405,,,,,307152.86,14617.29,,2023-10-09T00:00:00.000Z,,,75d19200ed4db9f8a141ddfdbb654d6e147341d4,2023-10-09T04:03:28.911Z,a890ef0b-8558-4fcd-b328-7d220ffc2471
2426,,,,,,,,,,0,13be9497d49b8c47728cbd2c1b95558fb154ee10,2023-03-18T13:22:12.883Z,59835667-ac6a-4b38-a134-f54612063521
2406,,,,,766588.42,765511.71,,2023-10-09T00:00:00.000Z,,,85c18a1d999c7195249e7850c60394c86c114f7a,2023-10-09T04:03:28.911Z,e41822fa-a9f2-461f-938e-8ba4b4a2b561
2407,,,,,516631.41,101680.92,287747.25,2023-10-09T00:00:00.000Z,,,d3c674d32da4dc9051d0976ad6992967207a53da,2023-10-09T04:03:28.911Z,743e6eec-d01e-4dbf-bccb-f2a753209838
2408,,,,,958864.51,958864.51,,2023-10-09T00:00:00.000Z,,,b7045a4f81ad2d1959470136cea5ab7cc81f0880,2023-10-09T04:03:28.911Z,e5abbcb7-cab0-475e-be82-b5142e638ddd
2409,,,,,209475,,,2023-10-09T00:00:00.000Z,,,9caaf61da571654f1ad9d6d30c4cc9dac5d657af,2023-10-09T04:03:28.911Z,830a6de3-1b1f-42b2-8617-ae80f80c09be
2410,,,,,1276717.16,13367.66,607485,2023-10-09T00:00:00.000Z,,,73cfb6b4bf0394cf743bf302a5a1886f59b89a84,2023-10-09T04:03:28.911Z,92621c28-b294-423e-8bc1-33bd547edfa0
2411,,,,,0,0,,2023-10-09T00:00:00.000Z,,,0fe9e82d3d881feeb432d58fe368c2099e0d8afd,2023-10-09T04:03:28.911Z,27f4b896-6c30-4820-841e-b4613e3b7c5f
2412,,,,,1867130.11,5919.71,1462500,2023-10-09T00:00:00.000Z,,,ef68945aed20e87eea2d875f6221b4781f144fd6,2023-10-09T04:03:28.911Z,cae59484-66d3-4c18-9590-1c29556b52b5
2414,,,,,561239.87,561239.87,,2023-10-09T00:00:00.000Z,,,b81b23fd93a748acaf84330a1e15a02c32171f28,2023-10-09T04:03:28.911Z,a1c4332a-d161-41fe-814e-bd765083e252
2435,,,,,,,,,,,c8195a1671c5e09eca805185ef5c7bc9496d3c0c,2023-03-18T13:22:12.883Z,66daefd0-8f80-4daa-a15b-67a1b0e0cf74
2415,,,,,558523.54,558523.54,,2023-10-09T00:00:00.000Z,,,32053c2dc544e33d8b9a95826103388b85ca419e,2023-10-09T04:03:28.911Z,392aaa48-ce58-4b65-b7b8-c23b750d64ac
2416,,,,,6435257.27,5001925.63,,2023-10-09T00:00:00.000Z,,,361cc32862de0348801417720c7195144741387c,2023-10-09T04:03:28.911Z,a1ba03ff-fe04-4ddc-b0a8-3eada911467a
2417,,,,,1101982.53,124133.1,,2023-10-09T00:00:00.000Z,,,926d1854d0702e396cbf0d6c202a4752c5e1d614,2023-10-09T04:03:28.911Z,ccf7551c-bf7e-4339-8112-398e2eb36c8c
2418,,,,,68955.63,2936.71,22500,2023-10-09T00:00:00.000Z,,,438038d2762f2089820edf4957a50b293b7375ac,2023-10-09T04:03:28.911Z,98accf8d-c1ae-480b-af55-04f3db422d99
2441,,,,,,,,,,,c379f11ccca2c050c608b7f3837fb667bac2cd7d,2023-03-18T13:22:12.883Z,4c32e704-35db-444f-86f3-12103dc61e44
2419,,,,,1386466.67,2329.26,1299062.25,2023-10-09T00:00:00.000Z,,,68c72b075030c360119ac35ab4b0818901b0d667,2023-10-09T04:03:28.911Z,63c221fb-da17-4ce5-b424-4f905f6eeaff
2420,,,,,302379.36,,,2023-10-09T00:00:00.000Z,,,88b3b393184df2e12eead0d64aa5daa984bf7228,2023-10-09T04:03:28.911Z,de535553-38d6-4684-b726-59d6e8512502
2421,,,,,5635120.91,830803.58,3930544.5,2023-10-09T00:00:00.000Z,,,f75e8865100951f19ff34dd7e0059addb1df9f68,2023-10-09T04:03:28.911Z,aa751b3d-013d-4e97-ad28-e94e313c4f4a
2422,,,,,187811.25,11971.43,136086,2023-10-09T00:00:00.000Z,,,be206a4612ac456b9ca4392c48fb6622e2de8d16,2023-10-09T04:03:28.911Z,f8608f9d-27ae-407b-a90c-cbb6ca80b88d
2446,,,,,,,,,,,91abb32abe0d24691dded02d0578947c0ea3a85c,2023-03-18T13:22:12.883Z,9df80634-4f3f-4f2d-a415-453f188c087f
2423,,,,,3510136.9,129360.85,1748391,2023-10-09T00:00:00.000Z,,,7ef1a4ac27cd946d214f559c7b1e016bf4aac1e9,2023-10-09T04:03:28.911Z,ffc3f52b-01c3-421b-b6ea-223a6f37f13b
2424,,,,,258389.44,255103.7,,2023-10-09T00:00:00.000Z,,,d3b540d52398fbf2e7d926bbd246eeba0ff02738,2023-10-09T04:03:28.911Z,225835d9-efa3-4b3c-93b6-9912eb4204db
2425,,,,,697351.18,44959.17,,2023-10-09T00:00:00.000Z,,,8c0d0de424fb904b5d81e190fa6a985d675b97d9,2023-10-09T04:03:28.911Z,a3310130-42fd-41ce-be14-63d5f259b3a5
2427,,,,,257930.57,,,2023-10-09T00:00:00.000Z,,,f2bec7df6ed29a22d78399e67b62d3fca80f9741,2023-10-09T04:03:28.911Z,0ee903ea-79a4-4a76-8cdc-a072a5ad4441
2428,,,,,974428.11,14909.97,705139.5,2023-10-09T00:00:00.000Z,,,ab0c1509b5b26dcf687d2eadebd21dd53cebc04f,2023-10-09T04:03:28.911Z,928d3c60-e799-417f-a643-1d979f28f0ae
2429,,,,,3388408.47,2739680.55,,2023-10-09T00:00:00.000Z,,,1e39a3107d083a59fe61f5c75726843bde8b8d18,2023-10-09T04:03:28.911Z,6eb8a9cd-cc3b-44d8-9768-322db795346e
2430,,,,,0,0,,2023-10-09T00:00:00.000Z,,,7bf905b2145202b3ba4d9457fdfcbb8fc03d12af,2023-10-09T04:03:28.911Z,7f74a2b7-b5d5-4b51-a9ad-1e7402582d02
2431,,,,,11114.8,0,28722,2023-10-09T00:00:00.000Z,,,02b9823a544bea0827c49160bb07d6a29101ae60,2023-10-09T04:03:28.911Z,3e9a7527-4ba2-470d-b6fc-7de86006ac77
2432,,,,,293915.21,5819.32,384102.75,2023-10-09T00:00:00.000Z,,,1bc226e5b96767855a65e4e55cc849288080de27,2023-10-09T04:03:28.911Z,708ebe19-d1c7-40d0-a425-7a9080ac1f28
2433,,,,,1084502.65,44668.3,,2023-10-09T00:00:00.000Z,,,9fad1779ec0f045efebc02c54c8e0eb9e59cb663,2023-10-09T04:03:28.911Z,a6aecd51-c336-424f-b88b-51f731e03bd4
2434,,,,,759649.98,136300.5,,2023-10-09T00:00:00.000Z,,,ba239781af30adfcdc735a6dac1b3bf647353176,2023-10-09T04:03:28.911Z,f13c31e3-4583-47d1-8454-19091a57d0eb
2436,,,,,1729013.04,,,2023-10-09T00:00:00.000Z,,,63eb7ab4444a46566c818e612347eb0fc46a3060,2023-10-09T04:03:28.911Z,377653a8-9615-459e-9d12-8fe6b48653d7
2437,,,,,282120.02,,,2023-10-09T00:00:00.000Z,,,88d6d83ceb0863518f345c881bfbc1a3bbbc797e,2023-10-09T04:03:28.911Z,22e03baa-74f7-4f97-8a0f-2458401b95df
2438,,,,,244734.82,,,2023-10-09T00:00:00.000Z,,,56a2d97999254277ca4b23cdbffd65c93913cdab,2023-10-09T04:03:28.911Z,d3c6b747-e7e0-4698-ae4d-d1f1422e707a
2439,,,,,225777.71,,,2023-10-09T00:00:00.000Z,,,be7cbe7fd6a3268a99ee14568d04fe0cb38d0def,2023-10-09T04:03:28.911Z,48b8ae31-de43-405a-82f8-15808d6787f0
2442,,,,,993470.04,1413.32,937234.5,2023-10-09T00:00:00.000Z,,,fabbceb05ec31402f3bb6faf33f9c1ea644c50fc,2023-10-09T04:03:28.911Z,e91bfd4a-ed6f-4184-b359-fdba1e9594d1
2443,,,,,393221.39,768.45,,2023-10-09T00:00:00.000Z,,,04815850c58a25fe4c543f76fb2159c10d99645e,2023-10-09T04:03:28.911Z,b52e8a49-1779-4995-93e6-e0019221549b
2444,,,,,2440605.66,33777.84,,2023-10-09T00:00:00.000Z,,,124772eedd8869fe80acc3ad137bc2b1de6bbc21,2023-10-09T04:03:28.911Z,5a52cfe9-4522-48e9-b463-0b85f51eca97
2445,,,,,2424854.78,2948.16,,2023-10-09T00:00:00.000Z,,,f0ddbb9c8a402521b20289fd7bc30c93ef5cba47,2023-10-09T04:03:28.911Z,45cb145f-059b-4ab9-bc3a-8055309ac873
2447,,,,,373067.37,0,443531.25,2023-10-09T00:00:00.000Z,,,0607d343de87fff66c71a6edd7aac56d40b444d0,2023-10-09T04:03:28.911Z,8bb90e55-6211-43c7-a9f6-499bc5c47617
2468,,,,,,,,,,0,c712083b9eb765f9d8a1c24e44bb8d10939860e2,2023-03-18T13:22:12.883Z,5eb6751e-2e85-4f2d-9b5f-d42464330b6c
2469,,,,,,,,,,0,0639b13669db1245a9168583dae983130af6b7b4,2023-03-18T13:22:12.883Z,9a318852-8240-4191-a39b-ffc914f62fae
2448,,,,,352791.75,,,2023-10-09T00:00:00.000Z,,,c4eb4476859d925a8edea85b5acdd56da4bc10ac,2023-10-09T04:03:28.911Z,1daf970a-c874-46e3-a1d0-28ea22b0f58c
2449,,,,,2573214.31,10981.06,,2023-10-09T00:00:00.000Z,,,33d71a999abc7d673c676cd6c299aa4fed921409,2023-10-09T04:03:28.911Z,40dd8035-6d20-4f7a-811a-73944e0c2213
2450,,,,,694577,6962.88,,2023-10-09T00:00:00.000Z,,,c161e2f475fa5edb0e15f280bda163b39f8d5dfa,2023-10-09T04:03:28.911Z,c848e0ce-7102-43bc-89fb-04ef23426198
2451,,,,,449514.35,2572.57,,2023-10-09T00:00:00.000Z,,,58ee402415221b89cb2870db2cc5ea8afa1bb5be,2023-10-09T04:03:28.911Z,3f377b74-f122-44b6-9fa9-63bc13e0e734
2452,,,,,3581722.73,59610.9,,2023-10-09T00:00:00.000Z,,,c0920256f9a5337d3365e99039698b6f20cafc73,2023-10-09T04:03:28.911Z,84ce8dc7-0096-4e75-80d8-72d8e6b90769
2453,,,,,766295.66,139173.33,,2023-10-09T00:00:00.000Z,,,3973305141a626b42fa4a777d453b430b7856180,2023-10-09T04:03:28.911Z,b9269ee8-001e-4078-a3f1-1c8c76457cc4
2454,,,,,9320013.02,2494.17,,2023-10-09T00:00:00.000Z,,,1ab5dda337fbdbdd1af35a47f523e010fa9e39a4,2023-10-09T04:03:28.911Z,7c410cc1-aed6-4f02-aea5-6aa0f4e913b8
2455,,,,,1123597.01,26872.45,,2023-10-09T00:00:00.000Z,,,ed46f3565716bebdc2b628e500a596d9aff83746,2023-10-09T04:03:28.911Z,6032f7c1-065c-4e7f-8a83-60df4b500060
2456,,,,,15963332,453833.76,,2023-10-09T00:00:00.000Z,,,a225817a3d37f627a05b242c34cf2a43ab17f094,2023-10-09T04:03:28.911Z,6bb9c76e-c915-4a7c-a7ae-e568bd4367c7
2457,,,,,72027.57,0,225000,2023-10-09T00:00:00.000Z,,,18c5383a3ca6cf38348232600e9c3bef09794c0d,2023-10-09T04:03:28.911Z,4d7e173c-c3f1-49c2-8c73-b6c152b73e11
2458,,,,,1313879.16,32886.63,,2023-10-09T00:00:00.000Z,,,f2ba0f7b812a5145db5409cc5178eda71550b252,2023-10-09T04:03:28.911Z,db1d4c22-b93b-482f-a57e-f1fedf5c7ab9
2459,,,,,116022.56,,,2023-10-09T00:00:00.000Z,,,cdee5494a195561c3efd4ac5ef8674ec37e06bde,2023-10-09T04:03:28.911Z,648bbbba-0b82-43c7-9f60-8e7dde51f9b9
2460,,,,,1677331.23,13604.96,,2023-10-09T00:00:00.000Z,,,5c4bd90e98a7182bbd3a36a9333549839db4309d,2023-10-09T04:03:28.911Z,be215af5-3a80-4fae-a6e5-39ec5c1b61f2
2461,,,,,2124158,17591.91,,2023-10-09T00:00:00.000Z,,,91b68e5b434e7c03048c6a00ade4619a851389ba,2023-10-09T04:03:28.911Z,7c5abb0a-c4b3-4e26-92be-8b02c85ce4e2
2462,,,,,1807994,30572.34,,2023-10-09T00:00:00.000Z,,,e3c61e7b494023972ef884ba929033cb02d8f224,2023-10-09T04:03:28.911Z,8e6bc6ae-ceeb-49c6-a307-ac0a39a2fce8
2463,,,,,540451,16907.28,,2023-10-09T00:00:00.000Z,,,99c53b62025b5af3da985f4ce6e1c67ec63d16be,2023-10-09T04:03:28.911Z,b8824968-8c6f-4e95-84a4-54a4c5fbd7fa
2464,,,,,3643501.26,233056.8,,2023-10-09T00:00:00.000Z,,,d9a90f2606fd6adc25e1b2de08bb6fa67dbf1947,2023-10-09T04:03:28.911Z,91e19352-c139-4d6b-9aa9-f70ce75b5b9b
2465,,,,,6525247.5,34199.43,,2023-10-09T00:00:00.000Z,,,f35e6638121bbb5dd7bca8f69ade4d8567716305,2023-10-09T04:03:28.911Z,f56a971d-4626-4516-9030-216a7b7e59db
2466,,,,,1488494.88,48981.41,,2023-10-09T00:00:00.000Z,,0,f10ae72c99ca3f3485015d507752f9eece537c6d,2023-10-09T04:03:28.911Z,99e03361-9bae-43e4-8710-18f0a8027eac
2467,,,,,76176.03,1758.82,,2023-10-09T00:00:00.000Z,,0,dbe99ad08451b61e5b56026cb9eaa5640326a32e,2023-10-09T04:03:28.911Z,fc2ae580-2416-4e26-848b-9bf150925f71
2470,,,,,2312991.73,236754.74,,2023-10-09T00:00:00.000Z,,0,b6772f60074ebdd63a757b61d71b2eafd713504a,2023-10-09T04:03:28.911Z,c1060479-d817-4c34-8405-ed37a6ae7714
2471,,,,,93637.21,,,2023-10-09T00:00:00.000Z,,0,820614be02036d033977ca6fc4ae03b1f4e02f4f,2023-10-09T04:03:28.911Z,0ef11bea-9c58-4ebf-b3d2-62cee0fd0872
2472,,,,,1749609.61,,,2023-10-09T00:00:00.000Z,,0,a61c670877739fcf1771a71ce0b42fadf702b584,2023-10-09T04:03:28.911Z,8a02b71e-293c-4180-90eb-69b7193edb10
2473,,,,,710105.03,1477.86,,2023-10-09T00:00:00.000Z,,0,35e9c546e64ceab58567d4d5f14d7bdd86cc1ec3,2023-10-09T04:03:28.911Z,3b112c64-d5cc-49fe-962e-d712a7056c1b
2474,,,,,991618,2167.78,,2023-10-09T00:00:00.000Z,,0,f3806b959c8367aab054150eeb9124a76411fba2,2023-10-09T04:03:28.911Z,a7ea3a50-6a75-4138-b7c2-096d329ff778
2475,,,,,207150.21,0,,2023-10-09T00:00:00.000Z,,0,418a8408aaf29d873892053a0ad56c3b8139a5e3,2023-10-09T04:03:28.911Z,bab4e08a-bcfe-4f97-aca0-954add05426b
2476,,,,,7674.38,,,2023-10-09T00:00:00.000Z,,0,37d892e731ff919f8ce97b8b066720bb17e11783,2023-10-09T04:03:28.911Z,40c4d306-6fe1-4a08-ac82-6684e3ef2554
2477,,,,,1456420.31,9786.29,,2023-10-09T00:00:00.000Z,,0,2d4407fccf281119274407b341584e39ad972745,2023-10-09T04:03:28.911Z,ca789e75-8b4c-4396-8699-c83c69d541e9
2478,,,,,286116.51,286116.51,,2023-10-09T00:00:00.000Z,,0,68d5cb77b8d09b8d996a8fa01d3a46c544392e50,2023-10-09T04:03:28.911Z,9139c39c-3e57-44b3-b19e-51f7ef4d8ff1
2479,,,,,117113.02,,,2023-10-09T00:00:00.000Z,,0,471485681c0eaae730d341030292564fe4c1de39,2023-10-09T04:03:28.911Z,05cc6e80-7823-42a6-a172-b05415fbff1f
2500,,,,,,,,,,0,3faf9eb5676067ebdfd788a878aa8cd0170a48c3,2023-03-18T13:22:12.883Z,becb5625-43ab-4fa5-a560-4705b25b4715
2501,,,,,,,,,,0,ba626ed3358dc1c4aa53df49428f1bfeb81a1326,2023-03-18T13:22:12.883Z,dc371090-604e-4f62-ad58-ccaec6cbc57a
2502,,,,,,,,,,0,acf9f13299087dc23d64153f366f9ac6cff63ea1,2023-03-18T13:22:12.883Z,b04a9265-e2a6-4ba0-b241-7b9dce89328b
2503,,,,,,,,,,0,5e9e4548b8232acad4e677d78945cc7b198b3d18,2023-03-18T13:22:12.883Z,430446d8-0077-4e13-b1f3-7978ae6cc1c8
2504,,,,,,,,,,0,6fdfc28d9f2c70c653c3e101233821e221563675,2023-03-18T13:22:12.883Z,38cf029e-bf0b-4cce-bd29-42744ddc36d3
2505,,,,,,,,,,0,ce9aa73c475dc5efa178f39fcca5f0eb271073d4,2023-03-18T13:22:12.883Z,f244e4d2-c493-4fe8-974b-6932b43bb945
2506,,,,,,,,,,0,0238b536773fea89038bde275c1876ca24ad129a,2023-03-18T13:22:12.883Z,1482f6e5-ee02-4b8e-a1b5-7053e639ff9c
2507,,,,,,,,,,0,0c0e16ca44eefac15eb7df3a5957a5b79e250979,2023-03-18T13:22:12.883Z,f195dfb4-6c63-47ee-aca6-e7e43e9ba6be
2480,,,,,151657.52,,,2023-10-09T00:00:00.000Z,,0,70d4133a2c7a5d2489280eb8eea501fa7d13ba66,2023-10-09T04:03:28.911Z,bd363a91-8d69-467a-b99a-fb96ac23607f
2481,,,,,71060.87,2845.55,,2023-10-09T00:00:00.000Z,,0,e3faff35c7173ce20c013cc6d7de9c02f6599251,2023-10-09T04:03:28.911Z,e054ac82-b834-4917-ade8-7f19bd82e21b
2482,,,,,34326,,,2023-10-09T00:00:00.000Z,,0,b8aceaeb7cf2d912044a20426a72d3659b0bc032,2023-10-09T04:03:28.911Z,b2be5b03-ba5c-4942-9f90-0549d8ac872d
2483,,,,,646082.95,7887.06,,2023-10-09T00:00:00.000Z,,0,29b7a9cf444b0fce4dd4976ecded49850117c92c,2023-10-09T04:03:28.911Z,e83e193e-4090-4833-a7b6-310d6d5539d7
2484,,,,,428141.66,73282.51,,2023-10-09T00:00:00.000Z,,0,5ebd986c539d857a95c509df2a9c0c327bacd8a3,2023-10-09T04:03:28.911Z,b7cbc80d-1ab9-416e-af10-c6794a7d565d
2512,,,,,,,,,,0,799001f845483eb259b0a52be362b465dec8a733,2023-03-18T13:22:12.883Z,26b8d212-c1f5-4ab0-8ce4-2b46e8b90650
2485,,,,,358381.26,3755.99,,2023-10-09T00:00:00.000Z,,0,a39b8879623b543df6a68f7326d462266e2f0aaa,2023-10-09T04:03:28.911Z,23063b17-4923-4932-ae80-631a8711db6d
2486,,,,,62353.76,,,2023-10-09T00:00:00.000Z,,0,d188ed52e6384ef9530803bf63de81645b496159,2023-10-09T04:03:28.911Z,9a93579e-8865-4f2e-b528-c3feb0cd9b42
2487,,,,,2760052,8771.79,,2023-10-09T00:00:00.000Z,,0,b9247ae65ecac1f931ae3ca8930e184f9e005491,2023-10-09T04:03:28.911Z,ac188fc5-3e6c-4e24-b99f-57d5ae34c480
2488,,,,,2548113.66,23693.77,,2023-10-09T00:00:00.000Z,,0,a79c80457cd062f738c85644b263db15838f2ab0,2023-10-09T04:03:28.911Z,a3ec977d-77ef-4434-b4cc-f2ca70862443
2489,,,,,3864.97,,,2023-10-09T00:00:00.000Z,,0,92fb550ed595c78ad4cf475bcdb016b97b45fea1,2023-10-09T04:03:28.911Z,74c142cd-7a29-4546-aa7f-fd582520108e
2490,,,,,30550993.65,141997.56,,2023-10-09T00:00:00.000Z,,0,397a94687292c27c8b72576ce7106ca9d90fca7d,2023-10-09T04:03:28.911Z,991891df-2015-43ab-bb3b-fd8f834413a7
2491,,,,,962614.44,,,2023-10-09T00:00:00.000Z,,0,b6471230962579d6a501ce37459fa171527cfda4,2023-10-09T04:03:28.911Z,b754030a-2b62-4c21-92d3-94a4a4fc63a4
2492,,,,,763957.53,14032.87,,2023-10-09T00:00:00.000Z,,0,447357daabc533d2e46246fcdf21a2b9068883ed,2023-10-09T04:03:28.911Z,c40dc547-c582-48a8-8642-ffd15fb281d9
2521,,,,,,,,,,0,23228d47bd1a3d9c6a4f1e3692103c605dd50de1,2023-03-18T13:22:12.883Z,77694ab3-45e6-466a-ad68-faad6b0fdd3a
2493,,,,,1430860.74,142342.17,,2023-10-09T00:00:00.000Z,,0,beec61148ad27412be156af5211db2435f29f8f6,2023-10-09T04:03:28.911Z,a25d6272-d219-46bd-a1a1-5b3fd379db3d
2494,,,,,671846.61,38303.29,,2023-10-09T00:00:00.000Z,,0,57e11a7c7180730030d5b442396cca05ae0f0a52,2023-10-09T04:03:28.911Z,e7d5f162-01e7-441b-984d-a263cd850ad3
2495,,,,,485259.54,272320.04,,2023-10-09T00:00:00.000Z,,0,b1ca761c68919613a32f67625d8fa7f3e9594a62,2023-10-09T04:03:28.911Z,136b0377-4a4c-4421-a102-37364350f72b
2496,,,,,362624.55,,,2023-10-09T00:00:00.000Z,,0,165f7bd24a87adc3e0501104b72287e6afd6dd96,2023-10-09T04:03:28.911Z,0955af30-6bc4-4c41-90e7-d568c98e0981
2497,,,,,588180.32,158045.19,,2023-10-09T00:00:00.000Z,,0,acf7e8941f39777249e61f6252154d0bf7d46d88,2023-10-09T04:03:28.911Z,c4b04557-7eef-4b4b-bb9c-7a0c2be3312d
2498,,,,,458796.73,5841.16,,2023-10-09T00:00:00.000Z,,0,e5212790400b064afa5268a3bdcffcb516deeae8,2023-10-09T04:03:28.911Z,c8f066f7-0116-43f7-9261-4f7e159bcf8f
2499,,,,,13227.39,,,2023-10-09T00:00:00.000Z,,0,dfb01ecadce091ea68f9f5b7b75b5430d70b1e9a,2023-10-09T04:03:28.911Z,6af36004-8ed9-4789-8401-f0f12d8a890f
2508,,,,,1499272,,,2023-10-09T00:00:00.000Z,,0,79fa625897e237bf1cd0792a8ddf0f39db868b73,2023-10-09T04:03:28.911Z,8b367886-79f4-4d84-88fe-6cc0c6821a8a
2509,,,,,0,0,,2023-10-09T00:00:00.000Z,,0,9f93f3af811e0c3b0c48577821c3cea6ef6ddfb1,2023-10-09T04:03:28.911Z,33729082-bffe-4c0c-bf8b-057756ab26f6
2510,,,,,59932.91,13518.56,,2023-10-09T00:00:00.000Z,,0,2aa2328795d725546ac3e53a6e25923a651a125c,2023-10-09T04:03:28.911Z,01415e22-fcff-4846-b46b-bfd88ca5eb65
2511,,,,,68452.66,1569.84,,2023-10-09T00:00:00.000Z,,0,998ea5fd036d03d97db5cf420343c4e3b6cdd4dd,2023-10-09T04:03:28.911Z,935f1d6b-5874-4b2c-98af-5b030e6a9579
2513,,,,,45685.46,,,2023-10-09T00:00:00.000Z,,0,7375070ec5b47286493dc73b75c40c65a34ebcaf,2023-10-09T04:03:28.911Z,84924f44-fbb0-4ca1-9e69-9a8b5fea3d59
2514,,,,,519746.3,4663.75,,2023-10-09T00:00:00.000Z,,0,7b072733741485f550391a38b6897b58d21b63ee,2023-10-09T04:03:28.911Z,20d0f976-aaf7-4de4-9a51-c67b86a0fd2a
2515,,,,,0,0,,2023-10-09T00:00:00.000Z,,0,c7b07221427801477f5f920e2a4a4d5d98fadb35,2023-10-09T04:03:28.911Z,23633d3d-d66f-4748-ae0c-00f25b563ad7
2516,,,,,4692754,51489.86,,2023-10-09T00:00:00.000Z,,0,251c80b6fc39b5d73f8132993d4082b99fd8afe7,2023-10-09T04:03:28.911Z,e96f47f4-8a75-47c2-9e34-7cea63729d73
2517,,,,,4362222,39891.68,,2023-10-09T00:00:00.000Z,,0,f5c29974cae55968bd9f7f8a43e43b295cf2be1a,2023-10-09T04:03:28.911Z,71e17a6a-2bbd-4032-a951-1a970665d92f
2518,,,,,283185.83,,,2023-10-09T00:00:00.000Z,,0,f79769f986b7c49b1dfa838dadd0bd1c06b6055d,2023-10-09T04:03:28.911Z,d215963e-41b8-45af-98b2-6071a2b6c8a9
2519,,,,,4517835.85,54242.09,,2023-10-09T00:00:00.000Z,,0,1ed78cbf91402229eeb8aaad8e3f0d48380b73cd,2023-10-09T04:03:28.911Z,4524da27-64d8-47c8-b5fd-281443aae5fc
2520,,,,,102738.56,99770.1,,2023-10-09T00:00:00.000Z,,0,c8bd821c1d7c2cfa3210eb77d6e66db1e11175b7,2023-10-09T04:03:28.911Z,eb0e25e9-3b8d-404b-b2ce-c650b272bd26
2522,,,,,238140,,,2023-10-09T00:00:00.000Z,,0,252a30aae43a3d494ddcf63876ff6e986caad745,2023-10-09T04:03:28.911Z,8c83de3f-42da-48b6-a6b8-88fc4d5d4cc1
2523,,,,,251890.75,65575.7,,2023-10-09T00:00:00.000Z,,0,518f5560a7531c3ac2b605648161c2fdb440121c,2023-10-09T04:03:28.911Z,9feda97e-7229-4660-9d43-746f61a01174
2524,,,,,770661.56,,,2023-10-09T00:00:00.000Z,,0,9c9c4664cc544cf985ff3c17cb8e6e5da14b8b0f,2023-10-09T04:03:28.911Z,f27cdd41-9c70-4a3b-8eaa-c4f74ce4b2b8
2525,,,,,13799889.68,93122.68,,2023-10-09T00:00:00.000Z,,0,83311fe7a2950fe1da8d20796b342882e1f27c05,2023-10-09T04:03:28.911Z,09dfb319-eef7-4315-b817-27f9280189fb
2526,,,,,268179.98,,,2023-10-09T00:00:00.000Z,,0,9115d91b0703f4828cbb5cfd365f9f2c1ddb7bf6,2023-10-09T04:03:28.911Z,4dd19600-2f81-4d3d-bea9-e996ba0ffc79
2527,,,,,721938.56,15141.56,,2023-10-09T00:00:00.000Z,,0,bb199d131e2f678a02bdc507e14068830020114a,2023-10-09T04:03:28.911Z,75aa044d-82eb-469e-a91d-33dac0c91cff
2528,,,,,6772439,351137.95,,2023-10-09T00:00:00.000Z,,0,2b298b9d93d4e266223792ca4d4c933323723e02,2023-10-09T04:03:28.911Z,83db39c7-6d4e-41ef-8fc1-992d4413dd1d
2529,,,,,1564079,5462.79,,2023-10-09T00:00:00.000Z,,0,d5df14fe9ff8f8e700883738cbc673dde485faef,2023-10-09T04:03:28.911Z,47c3dc87-084a-4d92-a384-619f49219b03
2530,,,,,56763,2817.77,,2023-10-09T00:00:00.000Z,,0,0101822ec228fed5f5a81d4c543447e8d9e514b7,2023-10-09T04:03:28.911Z,d4b3c0e3-7dd3-4ae8-a897-3f050ca94eec
2531,,,,,13409.78,13409.78,,2023-10-09T00:00:00.000Z,,0,5eb244d8c40aab034966ddeb0b9b488c0521c05e,2023-10-09T04:03:28.911Z,4204d4cc-de7e-4b82-9277-b6c9aec4e79c
2532,,,,,137058,3361.85,,2023-10-09T00:00:00.000Z,,0,b5ac156aeb43645db4b53ad2887beca2fff0771f,2023-10-09T04:03:28.911Z,7528b296-6a30-4dcc-a82d-18c448814632
2533,,,,,2039409,10782.13,,2023-10-09T00:00:00.000Z,,0,b4307ff5b6238d293fb6bcc519a9e88572799980,2023-10-09T04:03:28.911Z,ffe88955-ef46-4d90-a777-8915c231b9f4
2534,,,,,3240462,162563.83,,2023-10-09T00:00:00.000Z,,0,0542dbe4efd79f8ef65a32c4a97628ef2ec74596,2023-10-09T04:03:28.911Z,bef58dc4-ef06-461e-b3ec-7800d11daade
2535,,,,,1943675.73,160475.9,,2023-10-09T00:00:00.000Z,,0,1844ec87d49f3d3e9a75d8aa43e1fcfef4c51db2,2023-10-09T04:03:28.911Z,3caa7242-65ca-417b-a3fc-2c99e5bd68f9
